ppn,time_ms_rec,v_vid
V10_c,124240,58356749
V10_c,124280,43782374
V10_c,124320,28416694
V10_c,124360,26897755
V10_c,124400,40791538
V10_c,124440,42990005
V10_c,124480,42301359
V10_c,124520,41612726
V10_c,124560,36797080
V10_c,124600,34455037
V10_c,124640,31999635
V10_c,124680,29673941
V10_c,124720,26460534
V10_c,124760,25022636
V10_c,124800,22647396
V10_c,124840,21966289
V10_c,124880,24147446
V10_c,124920,11370110
V10_c,124960,9567972
V10_c,125000,12011981
V10_c,125040,7079969
V10_c,125080,5484592
V10_c,125120,3757755
V10_c,125160,2138073
V10_c,125200,1665961
V10_c,125240,849011
V10_c,125280,797088
V10_c,125320,542938
V10_c,125360,750906
V10_c,125400,759963
V10_c,125440,728215
V10_c,125480,521184
V10_c,125520,704464
V10_c,125560,654614
V10_c,125600,665556
V10_c,125640,720437
V10_c,125680,427576
V10_c,125720,852460
V10_c,125760,776963
V10_c,125800,1058734
V10_c,125840,1916355
V10_c,125880,2256420
V10_c,125920,2000395
V10_c,125960,3662263
V10_c,126000,5145676
V10_c,126040,8564744
V10_c,126080,16527992
V10_c,126120,20441691
V10_c,126160,23052135
V10_c,126200,22399027
V10_c,126240,14776677
V10_c,126280,1582091
V10_c,126320,6511857
V10_c,126360,5124283
V10_c,126400,1343548
V10_c,126440,930562
V10_c,126480,975120
V10_c,126520,448248
V10_c,126560,592319
V10_c,126600,403014
V10_c,126640,944017
V10_c,126680,862224
V10_c,126720,615199
V10_c,126760,1402817
V10_c,126800,3955664
V10_c,126840,2517714
V10_c,126880,1176019
V10_c,126920,446075
V10_c,126960,1932313
V10_c,127000,2065305
V10_c,127040,1347965
V10_c,127080,900233
V10_c,127120,395136
V10_c,127160,269679
V10_c,127200,317484
V10_c,127240,272764
V10_c,127280,358583
V10_c,127320,261831
V10_c,127360,308921
V10_c,127400,218143
V10_c,127440,316472
V10_c,127480,246919
V10_c,127520,292840
V10_c,127560,204257
V10_c,127600,280813
V10_c,127640,229718
V10_c,127680,281185
V10_c,127720,206293
V10_c,127760,278322
V10_c,127800,236738
V10_c,127840,255545
V10_c,127880,246078
V10_c,127920,334520
V10_c,127960,254018
V10_c,128000,297142
V10_c,128040,278125
V10_c,128080,279231
V10_c,128120,235235
V10_c,128160,289395
V10_c,128200,199510
V10_c,128240,281739
V10_c,128280,222329
V10_c,128320,265872
V10_c,128360,197308
V10_c,128400,300532
V10_c,128440,482740
V10_c,128480,607364
V10_c,128520,1141703
V10_c,128560,1439715
V10_c,128600,1310936
V10_c,128640,1045433
V10_c,128680,496952
V10_c,128720,581322
V10_c,128760,582504
V10_c,128800,722068
V10_c,128840,1294128
V10_c,128880,1583969
V10_c,128920,1602315
V10_c,128960,1083185
V10_c,129000,790387
V10_c,129040,734723
V10_c,129080,873007
V10_c,129120,1218567
V10_c,129160,661046
V10_c,129200,606308
V10_c,129240,378717
V10_c,129280,373358
V10_c,129320,392127
V10_c,129360,511621
V10_c,129400,390656
V10_c,129440,490600
V10_c,129480,393994
V10_c,129520,461379
V10_c,129560,326373
V10_c,129600,432741
V10_c,129640,255092
V10_c,129680,988141
V10_c,129720,327187
V10_c,129760,441754
V10_c,129800,294098
V10_c,129840,371225
V10_c,129880,241537
V10_c,129920,323911
V10_c,129960,258792
V10_c,130000,308093
V10_c,130040,461270
V10_c,130080,419246
V10_c,130120,279346
V10_c,130160,372212
V10_c,130200,274570
V10_c,130240,406903
V10_c,130280,260255
V10_c,130320,329990
V10_c,130360,268145
V10_c,130400,400100
V10_c,130440,331925
V10_c,130480,396007
V10_c,130520,1304853
V10_c,130560,2177194
V10_c,130600,1736947
V10_c,130640,979918
V10_c,130680,1124441
V10_c,130720,1192809
V10_c,130760,678170
V10_c,130800,597361
V10_c,130840,521845
V10_c,130880,559534
V10_c,130920,405182
V10_c,130960,481681
V10_c,131000,266007
V10_c,131040,463235
V10_c,131080,285832
V10_c,131120,364249
V10_c,131160,245091
V10_c,131200,286738
V10_c,131240,239375
V10_c,131280,337463
V10_c,131320,263891
V10_c,131360,356725
V10_c,131400,278351
V10_c,131440,422241
V10_c,131480,281998
V10_c,131520,348854
V10_c,131560,306710
V10_c,131600,387804
V10_c,131640,270664
V10_c,131680,317181
V10_c,131720,266957
V10_c,131760,370237
V10_c,131800,269605
V10_c,131840,317932
V10_c,131880,271204
V10_c,131920,361342
V10_c,131960,243608
V10_c,132000,292553
V10_c,132040,275436
V10_c,132080,293352
V10_c,132120,243913
V10_c,132160,282141
V10_c,132200,201622
V10_c,132240,286884
V10_c,132280,236967
V10_c,132320,269175
V10_c,132360,203323
V10_c,132400,297837
V10_c,132440,245091
V10_c,132480,282016
V10_c,132520,199913
V10_c,132560,293497
V10_c,132600,238752
V10_c,132640,286086
V10_c,132680,177029
V10_c,132720,259548
V10_c,132760,224770
V10_c,132800,283441
V10_c,132840,217658
V10_c,132880,293256
V10_c,132920,220943
V10_c,132960,281726
V10_c,133000,221945
V10_c,133040,383894
V10_c,133080,225105
V10_c,133120,299364
V10_c,133160,224670
V10_c,133200,273295
V10_c,133240,265160
V10_c,133280,428604
V10_c,133320,335174
V10_c,133360,437484
V10_c,133400,221712
V10_c,133440,319811
V10_c,133480,244293
V10_c,133520,315247
V10_c,133560,238392
V10_c,133600,314547
V10_c,133640,224154
V10_c,133680,272110
V10_c,133720,222523
V10_c,133760,290432
V10_c,133800,221029
V10_c,133840,261901
V10_c,133880,206343
V10_c,133920,282030
V10_c,133960,231396
V10_c,134000,265686
V10_c,134040,256477
V10_c,134080,263385
V10_c,134120,233015
V10_c,134160,258460
V10_c,134200,186681
V10_c,134240,260558
V10_c,134280,216566
V10_c,134320,251300
V10_c,134360,187407
V10_c,134400,279919
V10_c,134440,192981
V10_c,134480,935377
V10_c,134520,262115
V10_c,134560,339187
V10_c,134600,259137
V10_c,134640,301513
V10_c,134680,212452
V10_c,134720,293721
V10_c,134760,217543
V10_c,134800,274494
V10_c,134840,205481
V10_c,134880,273417
V10_c,134920,219889
V10_c,134960,278050
V10_c,135000,188145
V10_c,135040,338249
V10_c,135080,235738
V10_c,135120,300338
V10_c,135160,229473
V10_c,135200,282425
V10_c,135240,209585
V10_c,135280,296587
V10_c,135320,234408
V10_c,135360,274997
V10_c,135400,198686
V10_c,135440,279368
V10_c,135480,215939
V10_c,135520,262226
V10_c,135560,214447
V10_c,135600,286815
V10_c,135640,226992
V10_c,135680,250726
V10_c,135720,219442
V10_c,135760,292908
V10_c,135800,239885
V10_c,135840,263596
V10_c,135880,197886
V10_c,135920,270653
V10_c,135960,227314
V10_c,136000,248751
V10_c,136040,257489
V10_c,136080,268224
V10_c,136120,221800
V10_c,136160,252117
V10_c,136200,191659
V10_c,136240,257209
V10_c,136280,268674
V10_c,136320,343278
V10_c,136360,292117
V10_c,136400,400547
V10_c,136440,255089
V10_c,136480,320886
V10_c,136520,199719
V10_c,136560,266325
V10_c,136600,206300
V10_c,136640,258723
V10_c,136680,185534
V10_c,136720,270656
V10_c,136760,217693
V10_c,136800,260740
V10_c,136840,240951
V10_c,136880,501398
V10_c,136920,1605118
V10_c,136960,2571876
V10_c,137000,1730821
V10_c,137040,5002194
V10_c,137080,5994449
V10_c,137120,2326723
V10_c,137160,5713724
V10_c,137200,4771803
V10_c,137240,1921004
V10_c,137280,2232380
V10_c,137320,2377636
V10_c,137360,2174927
V10_c,137400,2012091
V10_c,137440,3008467
V10_c,137480,3230422
V10_c,137520,3008025
V10_c,137560,1592189
V10_c,137600,960474
V10_c,137640,781969
V10_c,137680,821833
V10_c,137720,488028
V10_c,137760,600295
V10_c,137800,431407
V10_c,137840,635488
V10_c,137880,817862
V10_c,137920,913462
V10_c,137960,782237
V10_c,138000,670926
V10_c,138040,1118444
V10_c,138080,850936
V10_c,138120,626590
V10_c,138160,877672
V10_c,138200,702817
V10_c,138240,649039
V10_c,138280,895444
V10_c,138320,862945
V10_c,138360,539462
V10_c,138400,606463
V10_c,138440,753595
V10_c,138480,976175
V10_c,138520,2466875
V10_c,138560,4150024
V10_c,138600,6060537
V10_c,138640,6458779
V10_c,138680,8030926
V10_c,138720,7064273
V10_c,138760,6333640
V10_c,138800,8186783
V10_c,138840,9700409
V10_c,138880,12046361
V10_c,138920,10575637
V10_c,138960,4187202
V10_c,139000,2419120
V10_c,139040,3783595
V10_c,139080,2385219
V10_c,139120,1057007
V10_c,139160,641700
V10_c,139200,452922
V10_c,139240,296570
V10_c,139280,1129994
V10_c,139320,351490
V10_c,139360,399710
V10_c,139400,292362
V10_c,139440,384615
V10_c,139480,244949
V10_c,139520,283225
V10_c,139560,230530
V10_c,139600,313523
V10_c,139640,258356
V10_c,139680,330120
V10_c,139720,251546
V10_c,139760,342526
V10_c,139800,262116
V10_c,139840,298687
V10_c,139880,259177
V10_c,139920,352702
V10_c,139960,311941
V10_c,140000,339376
V10_c,140040,487773
V10_c,140080,408987
V10_c,140120,336995
V10_c,140160,548016
V10_c,140200,276140
V10_c,140240,327216
V10_c,140280,268263
V10_c,140320,340227
V10_c,140360,233289
V10_c,140400,379294
V10_c,140440,519030
V10_c,140480,534884
V10_c,140520,1185128
V10_c,140560,1245447
V10_c,140600,617935
V10_c,140640,493822
V10_c,140680,427240
V10_c,140720,496848
V10_c,140760,356138
V10_c,140800,340344
V10_c,140840,259217
V10_c,140880,344111
V10_c,140920,278491
V10_c,140960,286850
V10_c,141000,259993
V10_c,141040,489800
V10_c,141080,289650
V10_c,141120,348209
V10_c,141160,270159
V10_c,141200,334691
V10_c,141240,273847
V10_c,141280,320739
V10_c,141320,235267
V10_c,141360,282207
V10_c,141400,249591
V10_c,141440,336226
V10_c,141480,247246
V10_c,141520,294111
V10_c,141560,271637
V10_c,141600,357385
V10_c,141640,268083
V10_c,141680,323831
V10_c,141720,252064
V10_c,141760,336837
V10_c,141800,234176
V10_c,141840,295536
V10_c,141880,242583
V10_c,141920,296795
V10_c,141960,243362
V10_c,142000,277599
V10_c,142040,252300
V10_c,142080,278566
V10_c,142120,228312
V10_c,142160,289303
V10_c,142200,183315
V10_c,142240,276818
V10_c,142280,260758
V10_c,142320,294878
V10_c,142360,207829
V10_c,142400,280379
V10_c,142440,278670
V10_c,142480,816203
V10_c,142520,867981
V10_c,142560,1227757
V10_c,142600,1155952
V10_c,142640,1183376
V10_c,142680,988402
V10_c,142720,601224
V10_c,142760,295289
V10_c,142800,355918
V10_c,142840,416871
V10_c,142880,567604
V10_c,142920,493144
V10_c,142960,426374
V10_c,143000,299190
V10_c,143040,379656
V10_c,143080,211303
V10_c,143120,295722
V10_c,143160,211446
V10_c,143200,249670
V10_c,143240,217818
V10_c,143280,294015
V10_c,143320,220662
V10_c,143360,258377
V10_c,143400,219949
V10_c,143440,288474
V10_c,143480,240343
V10_c,143520,287402
V10_c,143560,275903
V10_c,143600,347917
V10_c,143640,247545
V10_c,143680,270890
V10_c,143720,258591
V10_c,143760,331329
V10_c,143800,335708
V10_c,143840,469146
V10_c,143880,338063
V10_c,143920,406684
V10_c,143960,574892
V10_c,144000,394293
V10_c,144040,362632
V10_c,144080,1310437
V10_c,144120,478776
V10_c,144160,439044
V10_c,144200,237206
V10_c,144240,330418
V10_c,144280,353671
V10_c,144320,399169
V10_c,144360,715303
V10_c,144400,774201
V10_c,144440,702370
V10_c,144480,473469
V10_c,144520,438861
V10_c,144560,596496
V10_c,144600,625314
V10_c,144640,878948
V10_c,144680,1387548
V10_c,144720,748218
V10_c,144760,536363
V10_c,144800,494356
V10_c,144840,402507
V10_c,144880,446822
V10_c,144920,586460
V10_c,144960,710461
V10_c,145000,714357
V10_c,145040,698300
V10_c,145080,449986
V10_c,145120,478790
V10_c,145160,393297
V10_c,145200,420502
V10_c,145240,351469
V10_c,145280,370574
V10_c,145320,348563
V10_c,145360,434467
V10_c,145400,452347
V10_c,145440,555212
V10_c,145480,363356
V10_c,145520,475641
V10_c,145560,405351
V10_c,145600,409412
V10_c,145640,457044
V10_c,145680,521012
V10_c,145720,541772
V10_c,145760,458490
V10_c,145800,623198
V10_c,145840,388863
V10_c,145880,399301
V10_c,145920,355214
V10_c,145960,261787
V10_c,146000,306362
V10_c,146040,355773
V10_c,146080,342071
V10_c,146120,281029
V10_c,146160,328379
V10_c,146200,284990
V10_c,146240,332469
V10_c,146280,285585
V10_c,146320,369311
V10_c,146360,249152
V10_c,146400,350210
V10_c,146440,297638
V10_c,146480,363627
V10_c,146520,271316
V10_c,146560,355087
V10_c,146600,275992
V10_c,146640,313241
V10_c,146680,242674
V10_c,146720,313805
V10_c,146760,274184
V10_c,146800,309818
V10_c,146840,264462
V10_c,146880,333635
V10_c,146920,257876
V10_c,146960,304194
V10_c,147000,246822
V10_c,147040,385424
V10_c,147080,257150
V10_c,147120,344747
V10_c,147160,248320
V10_c,147200,281096
V10_c,147240,238090
V10_c,147280,309172
V10_c,147320,232985
V10_c,147360,283710
V10_c,147400,237597
V10_c,147440,307664
V10_c,147480,242189
V10_c,147520,273170
V10_c,147560,239426
V10_c,147600,325697
V10_c,147640,237998
V10_c,147680,276700
V10_c,147720,276208
V10_c,147760,446550
V10_c,147800,355528
V10_c,147840,454817
V10_c,147880,347018
V10_c,147920,361622
V10_c,147960,255660
V10_c,148000,291374
V10_c,148040,290337
V10_c,148080,307815
V10_c,148120,282536
V10_c,148160,355164
V10_c,148200,262711
V10_c,148240,348384
V10_c,148280,289885
V10_c,148320,323890
V10_c,148360,249654
V10_c,148400,313673
V10_c,148440,227582
V10_c,148480,264599
V10_c,148520,208342
V10_c,148560,307608
V10_c,148600,256367
V10_c,148640,324396
V10_c,148680,255335
V10_c,148720,329633
V10_c,148760,279994
V10_c,148800,337305
V10_c,148840,218617
V10_c,148880,1201135
V10_c,148920,423865
V10_c,148960,527747
V10_c,149000,337886
V10_c,149040,558388
V10_c,149080,643157
V10_c,149120,883287
V10_c,149160,1571150
V10_c,149200,1475282
V10_c,149240,1288953
V10_c,149280,755520
V10_c,149320,515058
V10_c,149360,561958
V10_c,149400,601355
V10_c,149440,744445
V10_c,149480,720187
V10_c,149520,662422
V10_c,149560,429373
V10_c,149600,551527
V10_c,149640,670337
V10_c,149680,650625
V10_c,149720,491062
V10_c,149760,636612
V10_c,149800,370426
V10_c,149840,490689
V10_c,149880,553663
V10_c,149920,892955
V10_c,149960,2145900
V10_c,150000,3006545
V10_c,150040,2397595
V10_c,150080,1236821
V10_c,150120,1599520
V10_c,150160,2016835
V10_c,150200,864928
V10_c,150240,892831
V10_c,150280,4215030
V10_c,150320,8128148
V10_c,150360,6676861
V10_c,150400,6646905
V10_c,150440,14986187
V10_c,150480,7353795
V10_c,150520,2631535
V10_c,150560,3562770
V10_c,150600,3154940
V10_c,150640,2362274
V10_c,150680,824281
V10_c,150720,1266965
V10_c,150760,4052210
V10_c,150800,6671690
V10_c,150840,9011589
V10_c,150880,9258933
V10_c,150920,6319139
V10_c,150960,4334582
V10_c,151000,4124774
V10_c,151040,3659084
V10_c,151080,1988074
V10_c,151120,2354532
V10_c,151160,5856854
V10_c,151200,3237149
V10_c,151240,3744189
V10_c,151280,4915387
V10_c,151320,9770973
V10_c,151360,7147304
V10_c,151400,3610154
V10_c,151440,3130059
V10_c,151480,3375185
V10_c,151520,5853125
V10_c,151560,5566407
V10_c,151600,3018527
V10_c,151640,1459400
V10_c,151680,2291427
V10_c,151720,3234593
V10_c,151760,3613971
V10_c,151800,4648928
V10_c,151840,4368052
V10_c,151880,2347759
V10_c,151920,2588067
V10_c,151960,2087092
V10_c,152000,1750526
V10_c,152040,1600053
V10_c,152080,847818
V10_c,152120,445199
V10_c,152160,480960
V10_c,152200,403371
V10_c,152240,630805
V10_c,152280,392483
V10_c,152320,518498
V10_c,152360,290114
V10_c,152400,406040
V10_c,152440,275720
V10_c,152480,380801
V10_c,152520,316120
V10_c,152560,375735
V10_c,152600,363935
V10_c,152640,464117
V10_c,152680,502259
V10_c,152720,727474
V10_c,152760,780404
V10_c,152800,672580
V10_c,152840,669594
V10_c,152880,891835
V10_c,152920,445368
V10_c,152960,481705
V10_c,153000,619172
V10_c,153040,755471
V10_c,153080,616838
V10_c,153120,622332
V10_c,153160,965351
V10_c,153200,1667645
V10_c,153240,5284671
V10_c,153280,5036488
V10_c,153320,3768113
V10_c,153360,4525980
V10_c,153400,2561354
V10_c,153440,526777
V10_c,153480,517430
V10_c,153520,706472
V10_c,153560,716948
V10_c,153600,879142
V10_c,153640,420857
V10_c,153680,1214952
V10_c,153720,315684
V10_c,153760,433841
V10_c,153800,403762
V10_c,153840,541460
V10_c,153880,295169
V10_c,153920,433378
V10_c,153960,321536
V10_c,154000,4932606
V10_c,154040,16264703
V10_c,154080,11655808
V10_c,154120,10766366
V10_c,154160,10317442
V10_c,154200,519372
V10_c,154240,397276
V10_c,154280,270333
V10_c,154320,312107
V10_c,154360,245664
V10_c,154400,372341
V10_c,154440,267785
V10_c,154480,325116
V10_c,154520,279429
V10_c,154560,416041
V10_c,154600,398746
V10_c,154640,433095
V10_c,154680,333245
V10_c,154720,495626
V10_c,154760,407525
V10_c,154800,390852
V10_c,154840,470017
V10_c,154880,755928
V10_c,154920,497507
V10_c,154960,980854
V10_c,155000,663593
V10_c,155040,1045859
V10_c,155080,592445
V10_c,155120,533145
V10_c,155160,1258616
V10_c,155200,8473923
V10_c,155240,31402985
V10_c,155280,39695706
V10_c,155320,45818459
V10_c,155360,44305046
V10_c,155400,34980361
V10_c,155440,27410720
V10_c,155480,18933332
V10_c,155520,16666326
V10_c,155560,16212797
V10_c,155600,18330799
V10_c,155640,16942812
V10_c,155680,11731093
V10_c,155720,7034145
V10_c,155760,6086735
V10_c,155800,5919432
V10_c,155840,4873017
V10_c,155880,4268533
V10_c,155920,3346912
V10_c,155960,2972439
V10_c,156000,3606737
V10_c,156040,6891018
V10_c,156080,10741600
V10_c,156120,9520365
V10_c,156160,4745963
V10_c,156200,3625848
V10_c,156240,3200212
V10_c,156280,2297944
V10_c,156320,1148150
V10_c,156360,873450
V10_c,156400,1101091
V10_c,156440,945454
V10_c,156480,1355683
V10_c,156520,3149591
V10_c,156560,8991581
V10_c,156600,14905205
V10_c,156640,9291336
V10_c,156680,7937776
V10_c,156720,8562546
V10_c,156760,12809750
V10_c,156800,17545553
V10_c,156840,15712816
V10_c,156880,15923765
V10_c,156920,12131771
V10_c,156960,4763410
V10_c,157000,11521678
V10_c,157040,29941062
V10_c,157080,40458514
V10_c,157120,48110295
V10_c,157160,42826331
V10_c,157200,33212525
V10_c,157240,35218202
V10_c,157280,29884868
V10_c,157320,22507289
V10_c,157360,16624011
V10_c,157400,16445381
V10_c,157440,16844128
V10_c,157480,17992258
V10_c,157520,23247722
V10_c,157560,34662870
V10_c,157600,39418904
V10_c,157640,15822079
V10_c,157680,4864298
V10_c,157720,7707803
V10_c,157760,3339935
V10_c,157800,2054675
V10_c,157840,3071980
V10_c,157880,1216976
V10_c,157920,1550188
V10_c,157960,1732736
V10_c,158000,1115071
V10_c,158040,1493213
V10_c,158080,1699273
V10_c,158120,1826419
V10_c,158160,1217417
V10_c,158200,604794
V10_c,158240,829779
V10_c,158280,3754054
V10_c,158320,6351404
V10_c,158360,5270060
V10_c,158400,3538573
V10_c,158440,1351442
V10_c,158480,1218357
V10_c,158520,826534
V10_c,158560,2736652
V10_c,158600,3629210
V10_c,158640,1489202
V10_c,158680,1622546
V10_c,158720,2411930
V10_c,158760,742314
V10_c,158800,760862
V10_c,158840,775663
V10_c,158880,803477
V10_c,158920,428950
V10_c,158960,463072
V10_c,159000,324066
V10_c,159040,499261
V10_c,159080,316380
V10_c,159120,344018
V10_c,159160,269474
V10_c,159200,302472
V10_c,159240,240123
V10_c,159280,317134
V10_c,159320,274348
V10_c,159360,340772
V10_c,159400,254573
V10_c,159440,318512
V10_c,159480,249689
V10_c,159520,264864
V10_c,159560,236463
V10_c,159600,266465
V10_c,159640,225625
V10_c,159680,257040
V10_c,159720,210024
V10_c,159760,271660
V10_c,159800,228963
V10_c,159840,280587
V10_c,159880,237130
V10_c,159920,323515
V10_c,159960,223034
V10_c,160000,277276
V10_c,160040,433603
V10_c,160080,344615
V10_c,160120,247765
V10_c,160160,247720
V10_c,160200,186982
V10_c,160240,288666
V10_c,160280,209280
V10_c,160320,257920
V10_c,160360,193682
V10_c,160400,296455
V10_c,160440,233680
V10_c,160480,286044
V10_c,160520,184206
V10_c,160560,283802
V10_c,160600,265250
V10_c,160640,298715
V10_c,160680,218735
V10_c,160720,310044
V10_c,160760,242504
V10_c,160800,294540
V10_c,160840,200616
V10_c,160880,282128
V10_c,160920,229433
V10_c,160960,286436
V10_c,161000,185184
V10_c,161040,363931
V10_c,161080,234366
V10_c,161120,317145
V10_c,161160,247492
V10_c,161200,306030
V10_c,161240,281204
V10_c,161280,385313
V10_c,161320,338414
V10_c,161360,398717
V10_c,161400,380167
V10_c,161440,469908
V10_c,161480,323647
V10_c,161520,307184
V10_c,161560,359383
V10_c,161600,419055
V10_c,161640,422475
V10_c,161680,581586
V10_c,161720,564341
V10_c,161760,473578
V10_c,161800,347884
V10_c,161840,410388
V10_c,161880,271001
V10_c,161920,431736
V10_c,161960,380870
V10_c,162000,458501
V10_c,162040,451920
V10_c,162080,517055
V10_c,162120,316788
V10_c,162160,400053
V10_c,162200,294152
V10_c,162240,332530
V10_c,162280,309239
V10_c,162320,400815
V10_c,162360,312714
V10_c,162400,423430
V10_c,162440,341065
V10_c,162480,435130
V10_c,162520,316836
V10_c,162560,427848
V10_c,162600,376547
V10_c,162640,431640
V10_c,162680,342405
V10_c,162720,459468
V10_c,162760,376875
V10_c,162800,439127
V10_c,162840,284845
V10_c,162880,373132
V10_c,162920,280836
V10_c,162960,333121
V10_c,163000,265378
V10_c,163040,419264
V10_c,163080,258113
V10_c,163120,362639
V10_c,163160,353156
V10_c,163200,390297
V10_c,163240,304999
V10_c,163280,1028359
V10_c,163320,365725
V10_c,163360,381176
V10_c,163400,258108
V10_c,163440,376854
V10_c,163480,411212
V10_c,163520,520629
V10_c,163560,682732
V10_c,163600,815365
V10_c,163640,603390
V10_c,163680,587143
V10_c,163720,372527
V10_c,163760,499757
V10_c,163800,349336
V10_c,163840,421590
V10_c,163880,248863
V10_c,163920,357670
V10_c,163960,330435
V10_c,164000,407123
V10_c,164040,265497
V10_c,164080,258660
V10_c,164120,227694
V10_c,164160,271461
V10_c,164200,187350
V10_c,164240,279170
V10_c,164280,269412
V10_c,164320,327557
V10_c,164360,354344
V10_c,164400,473922
V10_c,164440,657827
V10_c,164480,1269655
V10_c,164520,6951490
V10_c,164560,13253465
V10_c,164600,14491747
V10_c,164640,13120086
V10_c,164680,14535747
V10_c,164720,15003820
V10_c,164760,15192267
V10_c,164800,14501985
V10_c,164840,12167558
V10_c,164880,8897175
V10_c,164920,5794462
V10_c,164960,3305655
V10_c,165000,1377857
V10_c,165040,1421068
V10_c,165080,1808364
V10_c,165120,1623949
V10_c,165160,1281981
V10_c,165200,975917
V10_c,165240,808966
V10_c,165280,1528855
V10_c,165320,1559241
V10_c,165360,1872852
V10_c,165400,1918072
V10_c,165440,2157354
V10_c,165480,1703979
V10_c,165520,1249788
V10_c,165560,780698
V10_c,165600,1216444
V10_c,165640,1482815
V10_c,165680,2255469
V10_c,165720,2633694
V10_c,165760,2236697
V10_c,165800,2093549
V10_c,165840,2269087
V10_c,165880,1849486
V10_c,165920,2026409
V10_c,165960,2048782
V10_c,166000,2350544
V10_c,166040,2768627
V10_c,166080,2859171
V10_c,166120,2449490
V10_c,166160,1774853
V10_c,166200,2125307
V10_c,166240,2119442
V10_c,166280,2306726
V10_c,166320,2737771
V10_c,166360,1998045
V10_c,166400,1806925
V10_c,166440,1862943
V10_c,166480,1636553
V10_c,166520,1885687
V10_c,166560,3293531
V10_c,166600,4111315
V10_c,166640,5061680
V10_c,166680,6514013
V10_c,166720,15598798
V10_c,166760,26735668
V10_c,166800,35155415
V10_c,166840,31571106
V10_c,166880,30489498
V10_c,166920,28707548
V10_c,166960,28815930
V10_c,167000,31219591
V10_c,167040,31858142
V10_c,167080,35043589
V10_c,167120,37620782
V10_c,167160,37607288
V10_c,167200,35349787
V10_c,167240,31121161
V10_c,167280,26995628
V10_c,167320,24894751
V10_c,167360,23750549
V10_c,167400,20200301
V10_c,167440,17692030
V10_c,167480,18626737
V10_c,167520,19544765
V10_c,167560,22135736
V10_c,167600,23654971
V10_c,167640,25110921
V10_c,167680,23954034
V10_c,167720,21407023
V10_c,167760,19222335
V10_c,167800,20623495
V10_c,167840,20689260
V10_c,167880,22635901
V10_c,167920,16577818
V10_c,167960,10443710
V10_c,168000,9269961
V10_c,168040,9296815
V10_c,168080,15411939
V10_c,168120,18627002
V10_c,168160,20568063
V10_c,168200,18533663
V10_c,168240,17081402
V10_c,168280,12087454
V10_c,168320,6544880
V10_c,168360,5518906
V10_c,168400,4314348
V10_c,168440,4374857
V10_c,168480,6292308
V10_c,168520,7617865
V10_c,168560,9139480
V10_c,168600,10210937
V10_c,168640,13739137
V10_c,168680,20055454
V10_c,168720,16642562
V10_c,168760,3006130
V10_c,168800,24269568
V10_c,168840,39708782
V10_c,168880,35762061
V10_c,168920,20705917
V10_c,168960,4019659
V10_c,169000,1427005
V10_c,169040,3442134
V10_c,169080,4580591
V10_c,169120,6612556
V10_c,169160,6233954
V10_c,169200,5948600
V10_c,169240,8582670
V10_c,169280,8416394
V10_c,169320,8624808
V10_c,169360,11381513
V10_c,169400,16421600
V10_c,169440,22918868
V10_c,169480,28149928
V10_c,169520,29691517
V10_c,169560,30772962
V10_c,169600,31713280
V10_c,169640,26519752
V10_c,169680,23650180
V10_c,169720,20136161
V10_c,169760,15939836
V10_c,169800,14316890
V10_c,169840,14685354
V10_c,169880,13676314
V10_c,169920,12598058
V10_c,169960,10517191
V10_c,170000,10194423
V10_c,170040,12777209
V10_c,170080,12880357
V10_c,170120,12684178
V10_c,170160,7624872
V10_c,170200,4552368
V10_c,170240,3027264
V10_c,170280,3053648
V10_c,170320,3395366
V10_c,170360,2212485
V10_c,170400,2596212
V10_c,170440,3388409
V10_c,170480,7091515
V10_c,170520,20014060
V10_c,170560,31347286
V10_c,170600,35944782
V10_c,170640,35688520
V10_c,170680,30147067
V10_c,170720,18754214
V10_c,170760,6334219
V10_c,170800,5486279
V10_c,170840,8217761
V10_c,170880,10214504
V10_c,170920,12764911
V10_c,170960,12195707
V10_c,171000,9835960
V10_c,171040,11891591
V10_c,171080,12344011
V10_c,171120,10463692
V10_c,171160,10266031
V10_c,171200,9435157
V10_c,171240,10024780
V10_c,171280,12995831
V10_c,171320,13517038
V10_c,171360,11482796
V10_c,171400,10866435
V10_c,171440,12168343
V10_c,171480,11994584
V10_c,171520,10506239
V10_c,171560,7969271
V10_c,171600,4909065
V10_c,171640,2577542
V10_c,171680,1588705
V10_c,171720,2150260
V10_c,171760,3201317
V10_c,171800,9642429
V10_c,171840,33472539
V10_c,171880,48894572
V10_c,171920,54242762
V10_c,171960,53086099
V10_c,172000,52966862
V10_c,172040,50476894
V10_c,172080,29864702
V10_c,172120,62505846
V10_c,172160,76498921
V10_c,172200,71171744
V10_c,172240,68865691
V10_c,172280,61600308
V10_c,172320,56429250
V10_c,172360,46526858
V10_c,172400,33922063
V10_c,172440,23972138
V10_c,172480,22581425
V10_c,172520,18475722
V10_c,172560,12792666
V10_c,172600,17633616
V10_c,172640,26082163
V10_c,172680,35161060
V10_c,172720,43288241
V10_c,172760,52657829
V10_c,172800,62271822
V10_c,172840,70705056
V10_c,172880,70488666
V10_c,172920,65784912
V10_c,172960,60389020
V10_c,173000,58480225
V10_c,173040,58484017
V10_c,173080,54206293
V10_c,173120,50123622
V10_c,173160,37786126
V10_c,173200,22549709
V10_c,173240,13955473
V10_c,173280,15550426
