"","begintimes","endtimes","gesture_type","hand","gesture_duration","gesturesid","ppn","sfeat_envaccpeaksd","sfeat_envaccpeaks","sfeat_maxenvacc","sfeat_maxenvvel","sfeat_maxenv","sfeat_meanf","sfeat_maxf0","kfeat_wristindexdistanceright","kfeat_wristindexdistanceleft","kfeat_thumbindexdistanceright","kfeat_thumbindexdistanceleft","kfeat_wristwidthleftright","kfeat_wristheightright","kfeat_wristheightleft","kfeat_timetospeedright","kfeat_timetospeedleft","kfeat_avjerkright","kfeat_avjerkleft","kfeat_peakswristright","kfeat_peakswristleft","kfeat_maxspeedelbowright","kfeat_maxspeedelbowleft","kfeat_maxaccwristright","kfeat_maxaccwristleft","kfeat_maxspeedwristright","kfeat_maxspeedwristleft"
"1738",566710,568410,"iconic","right",1700,"event_code285","11",3.182,0.00705882352941176,78.73602797,2.232445302,0.69028938,175.464429576923,382.96094,0.113767195805236,0.131915089100454,0.0197938283708902,0.027236418594866,-0.0714789920998669,-0.200901401541963,-0.327324005374206,0.823529411764706,0.823529411764706,27.2102215812986,28.2608180749817,11,13,91.1411584075089,96.7389387973382,59.6663932261639,54.715202853776,153.425768722438,111.184050121921
"1739",573360,574680,"deictic","right",1320,"event_code286","11",3.667,0.0053030303030303,96.19805196,4.715787869,0.547285448,138.383868480263,205.686961,0.181837765876752,0.199626815911623,0.046832854313549,0.0513410935319807,0.1000553160212,-0.222817070482864,-0.368641967632856,0.606060606060606,0.333333333333333,21.1531816364675,18.8684743112309,9,7,58.6763642645963,68.0104153932714,39.5649477188699,34.5698201594197,70.1992399739738,67.5666891865665
"1740",574680,575590,"discourse","right",910,"event_code287","11",5,0.0043956043956044,90.65275059,3.872558881,0.547356404,139.819120537879,183.916806,0.188614999062455,0.143172990670436,0.0317779833147817,0.020437091950408,0.089994176064395,-0.221686725361186,-0.395810737622821,0.923076923076923,0.483516483516484,15.3467826675801,11.1890626769292,5,7,44.6415400671302,39.7308345652255,27.0731590537979,17.3708067013225,58.958378401638,46.254438435134
"1741",575590,578590,"iconic-deictic","right",3000,"event_code288","11",3.684,0.00666666666666667,115.4000189,4.264536374,0.768312094,155.864720154971,276.729132,0.133782622487606,0.156611018254478,0.0594096312692308,0.0136168188912366,0.149896990729986,-0.0231594191360749,-0.383275860111165,0.12,0.146666666666667,18.6014708492941,12.7811448737745,21,23,71.3553810648682,55.8424206082641,54.2562144851655,35.0604504489473,98.8938766381949,70.987300609299
"1742",578590,580500,"iconic","right",1910,"event_code289","11",4.1,0.00575916230366492,177.7860933,4.811007439,0.770465225,130.48770601087,170.936104,0.253281082589867,0.210435744057999,0.07084809766203,0.0931452359439918,-0.0313524170041271,-0.185242665853562,-0.350146657316095,0.50261780104712,0.628272251308901,30.3317867588707,28.5973209142237,13,13,85.2853211997076,76.3520094315479,80.3038081665923,69.2430390676913,114.579891498495,96.773586670382
"1743",580500,582470,"iconic-deictic","right",1970,"event_code290","11",4.091,0.00609137055837563,106.1447336,5.189910939,0.627651614,138.214209815951,158.564134,0.189691749147057,0.0915413495172607,0.0978940591946346,0.0168646564871233,-0.0240154622221277,0.00119106755672943,-0.350657520408833,0.0406091370558376,0.0406091370558376,18.1216310465262,14.2528385167295,15,14,57.0232391828248,55.55912722602,42.2454923720163,37.5197063391655,92.0615567911146,80.7203546127223
"1744",582480,583660,"iconic","right",1180,"event_code291","11",4.167,0.00593220338983051,88.62964446,3.688056645,0.552718241,145.151909377778,175.804611,0.398008381879567,0.332143979477082,0.0125010697369423,0.0320615066088658,0.228646015590712,-0.0252855678730083,-0.388212162415188,0.372881355932203,0.372881355932203,14.7217797630334,12.5982032376203,6,7,105.307237464964,85.0265243798985,38.8554796339226,25.1670546114671,123.559760398058,73.5783007473313
"1745",583660,585430,"iconic-deictic","right",1770,"event_code292","11",3.8,0.00621468926553672,74.36892791,2.180691112,0.662433689,147.814083090476,180.62173,0.347674482226488,0.130991229583677,0.00561194810130975,0.00366107562188585,0.162656613594071,0.0272263492921315,-0.380798156330564,0.677966101694915,0.836158192090395,21.2158241130771,18.764777322223,12,11,100.047252005534,95.0647217199743,52.9502127715113,40.3944872383249,153.801513227998,85.0569527299323
"1746",586550,587510,"move","right",960,"event_code293","11",4.667,0.00416666666666667,82.83740828,6.427258797,0.773309452,172.4481384375,219.221359,0.20484096491645,0.138731086792556,0.0165121234354479,0.0292922844595612,0.153795693755716,-0.257463593605781,-0.393300152606534,0.708333333333333,0.875,15.5965121717671,17.6091682244208,5,6,41.4327615557449,48.9649365980754,29.8514306245321,33.1557135513626,61.8389568176561,60.9398191381583
"1747",593070,597310,"iconic","right",4240,"event_code294","11",2.757,0.0089622641509434,120.3168644,5.505833968,0.75545264,159.81154148927,256.489449,0.121897224187577,0.157567141120815,0.02017911201083,0.0477619541802347,0.149313295297037,-0.204444614281796,-0.363402864446376,0.915094339622642,0.141509433962264,21.5037660795074,19.6171090974827,28,28,96.619323809811,110.604063128191,63.3829131595473,53.4976803093798,121.899994333906,120.321685158921
"1748",597325,599855,"iconic","right",2530,"event_code295","11",3.933,0.00632411067193676,88.28774308,4.601657828,0.613948477,166.678578251029,232.924426,0.0793394022404382,0.161079749124756,0.0213452668630273,0.00853010921799327,0.130544433677387,-0.218331153713343,-0.371114258926852,0.142292490118577,0.126482213438735,16.7935949068554,15.3190957810556,19,17,83.8099579051031,73.6757578823205,38.7822971330251,31.7220403923728,95.2475703851546,79.9621022695677
"1749",599860,602360,"move","right",2500,"event_code296","11",4.385,0.0056,129.8994212,6.335676857,0.757153817,186.484967437229,262.472958,0.0912064882765449,0.182927142103229,0.0422306462722376,0.0372517038725629,0.187558479754848,-0.156644528994844,-0.241560818144903,0.48,0.48,24.4476697676923,26.3889627376475,17,18,107.70844923042,96.5013318728132,58.1689620621164,73.6651549543218,173.251208663837,134.131313916366
"1750",602370,605380,"iconic","right",3010,"event_code297","11",3.889,0.00631229235880399,105.0588027,4.606169285,0.776321998,158.511154094556,249.940718,0.172497909444214,0.182946880893156,0.0676656157603002,0.0588890621709907,0.007494386582242,-0.137054024219678,-0.204996769769949,0.691029900332226,0.212624584717608,25.2139716995658,26.1543566861331,20,24,111.639065704544,100.475400996994,65.7343592189505,50.7590427496491,147.317151042886,131.013689248677
"1751",605390,606690,"iconic-deictic","right",1300,"event_code298","11",5,0.00461538461538462,95.18728917,5.213248072,0.798109839,166.521012290076,385.645479,0.229798720536962,0.247788736494777,0.0175311282611764,0.0826567619094375,0.0249056243992015,-0.0787111595327315,-0.196190344299769,0.307692307692308,0.4,28.8691026831937,31.1366358828051,10,11,110.043243097846,90.0232549746615,50.8502147601081,50.2913554868673,125.835507443812,135.310466710083
"1752",606690,607550,"iconic-deictic","right",860,"event_code299","11",4,0.00465116279069767,92.88995706,4.222561579,0.570412276,155.266515674157,178.176565,0.215021907748368,0.230451566925822,0.0243126463401083,0.0922775530087389,-0.0766656460389504,-0.0860620686589484,-0.204587231971392,0.604651162790698,0.604651162790698,38.1610834000569,39.0890253093476,5,5,137.620237710519,130.267391515991,98.2385870863762,82.4062623971518,188.699661900737,137.238555697913
"1753",607550,608490,"iconic-deictic","right",940,"event_code300","11",4.25,0.00531914893617021,73.33229469,3.264410868,0.736636707,151.946809372671,180.749742,0.244970039168067,0.216972489701059,0.0549877098259724,0.0771891696576484,-0.0634397077479255,-0.110171367412586,-0.187522018696729,0.340425531914894,0.340425531914894,49.6039983060905,42.3918249630176,7,7,217.182439210169,239.145403174682,97.8456387588471,100.443376525257,237.564926210917,256.875277527886
"1754",608500,610600,"iconic-deictic","right",2100,"event_code301","11",4,0.00619047619047619,111.3171308,5.246016346,0.805942418,167.519456080292,252.576649,0.167994403921003,0.257029113360502,0.0180286076138218,0.0844849362033566,0.166721320352251,-0.079646338437015,-0.216736598394393,0.361904761904762,0.323809523809524,30.2893284845539,26.1379710980383,12,14,102.735358089919,72.7455053053119,95.1652976777121,65.4288784012998,174.818798473599,133.81125829406
"1755",610600,612180,"iconic","right",1580,"event_code302","11",2.5,0.00949367088607595,0.073625524,0.000681391,0.000226645,172.20031147205,220.033147,0.0965550610443277,0.213453439999365,0.0329202220360683,0.086254975502182,0.0244059993541835,-0.102223207116329,-0.250650924983931,0.126582278481013,0.253164556962025,21.0517906083389,17.6077503677184,9,11,67.1728486568238,66.2063499566067,36.4681118724477,36.9067339726432,83.2090813942815,93.5187956926422
"1756",612180,612940,"iconic","right",760,"event_code303","11",2.5,0.00921052631578947,0.048202499,0.000868919,7.87e-05,175.6940573125,238.485924,0.20398640626828,0.198995464295475,0.0446164361984511,0.0886821507512547,0.0624260811165224,-0.0887345223354968,-0.27501167105497,0.894736842105263,0.473684210526316,33.3854638915336,28.8699135316507,5,5,91.4566700873456,104.113585159805,41.1300796682512,42.5513648618682,111.156996466235,95.9495563320102
"1757",612950,614180,"discourse","right",1230,"event_code304","11",3,0.00813008130081301,72.055317,5.867473055,0.625427276,179.557034213483,240.877284,0.141530141677944,0.172375705942994,0.022358144610793,0.0328404037468829,0.159673858895281,-0.0979200083215298,-0.348566766799418,0.032520325203252,0.032520325203252,29.6921665289512,15.5166957111852,7,7,96.5185588173634,86.2281124919907,38.9637611320933,25.0200689718799,147.475068190591,91.3074497161515
"1758",614180,616000,"iconic","right",1820,"event_code305","11",4.444,0.00549450549450549,118.611471,4.408258666,0.677469017,171.224726041667,248.320266,0.326144912325135,0.120882627205339,0.0262418597206963,0.0386991750249151,0.0837301773601102,-0.123071799978622,-0.3830044868031,0.703296703296703,0.901098901098901,16.2765666465485,10.301672976575,12,10,66.0586170618934,63.8685015367676,46.3943311164274,18.2735981201075,86.971001561192,48.9887627072314
"1759",624400,627340,"iconic","right",2940,"event_code306","11",4.467,0.0054421768707483,91.44609227,7.281973594,0.852356214,155.651690766537,197.592441,0.0957121419172808,0.0890760022362006,0.0322389108612362,0.0081613035192385,0.198104445046475,-0.292157334558586,-0.334299151865115,0.136054421768707,0.72108843537415,25.7531729227493,25.843522205793,22,19,94.4871506609848,102.069016279037,63.4834238000367,73.8805162448448,124.256996398814,141.928382247108
"1760",627340,630930,"iconic","right",3590,"event_code307","11",3.818,0.0064066852367688,91.04898122,5.368081005,0.711549522,159.205105737307,226.228142,0.154838880811788,0.0885908147315272,0.0454309517794462,0.0447745538923009,0.282595233542261,-0.277340007750284,-0.290760198657783,0.178272980501393,0.178272980501393,23.9239546228136,34.3897877867895,25,24,105.345722793264,119.26527942724,76.0331714296337,93.1531643555095,207.104624516638,236.829353710549
"1761",630940,635810,"iconic-beat","right",4870,"event_code308","11",4.269,0.00554414784394251,132.2684745,6.989686987,0.735404798,149.779575990043,407.389562,0.150707472546074,0.107524018661956,0.00545667987264388,0.00945332437862821,0.203326354961597,-0.125646362098949,-0.109536474238316,0.114989733059548,0.114989733059548,35.9545615270646,43.0128278781747,34,35,152.962090837438,171.989257310639,105.090252326066,122.100297052384,201.225640526169,236.268993578772
"1762",635810,641010,"iconic","right",5200,"event_code309","11",4.345,0.00576923076923077,142.5119336,8.705101238,0.944342756,142.193309427101,184.335222,0.149665304706101,0.153906212278357,0.0475308116370955,0.0210633110870357,0.147304111920163,0.0624649309135153,-0.116436016212424,0.307692307692308,0.307692307692308,21.1221826473472,21.6936674790794,34,36,163.959540691391,154.032619322673,71.0628241250592,81.7615659917814,198.55484017649,177.693905540343
"1763",641010,642060,"iconic","right",1050,"event_code310","11",4.5,0.00476190476190476,107.6721817,4.189648979,0.666629641,160.170098078652,184.812117,0.0669301636342052,0.653976719747416,0.0732361825158483,0.0778699451936972,0.125865806506967,0.131778543777169,-0.400234032778134,0.114285714285714,0.114285714285714,14.5515537802122,7.82439237006811,9,5,67.5466497197618,39.3279092335172,18.0630947857456,14.510753193575,72.3467994185282,44.2364747460886
"1764",642070,644210,"iconic","right",2140,"event_code311","11",4.8,0.00514018691588785,145.6229166,6.151581585,0.768175538,171.509102767677,238.162596,0.0476923919202324,0.100513254834906,0.00854645368434271,0.084673802623534,0.103597827972826,0.117338069907578,-0.26493692605271,0.523364485981308,0.523364485981308,29.1154430889803,28.4349977726758,17,13,143.642312825731,145.029415354137,86.809392484744,81.1165540122768,147.127066544649,144.07893942045
"1765",644210,645740,"iconic","right",1530,"event_code312","11",3.571,0.00522875816993464,123.8543148,5.03580513,0.747102625,159.763611244318,233.537297,0.0962155640909193,0.104710756441802,0.0989170590746456,0.0865204448685995,0.135829881367768,-0.149079325006115,-0.203249362459223,0.862745098039216,0.862745098039216,39.5693638115078,37.3335801294795,9,10,208.670626442735,203.368582992096,76.0968335676253,76.9149670216017,167.173431130397,174.972719360786
"1766",645740,646880,"move","right",1140,"event_code313","11",4.2,0.00526315789473684,102.9699443,6.057169469,0.580491805,162.269580131944,219.497223,0.115005571330001,0.0838742161455255,0.0662893442189293,0.0312316298960877,0.238105374016664,-0.131959476690878,-0.166023212187421,0.736842105263158,0.771929824561403,11.7564002005386,14.5063118314898,6,7,27.6618486978639,29.9050285658474,22.6539512888945,21.661263658343,43.8192023959371,50.2054964364113
"1767",646880,651190,"iconic-beat","right",4310,"event_code314","11",2.667,0.00928074245939675,59.73615839,4.158352827,0.679789145,156.598764029213,319.74622,0.128375670163336,0.0127780292384618,0.015193502624896,0.0240935707767309,0.29348765886098,-0.148649650485419,-0.171115201027325,0.631090487238979,0.102088167053364,27.2142433350871,35.6512742795063,31,31,141.501310014678,150.345799510033,66.4793263050059,94.1424573196454,149.377886999043,189.305565450321
"1768",651190,652530,"iconic","right",1340,"event_code315","11",2.8,0.0082089552238806,148.0932916,6.819274213,0.666274699,156.727974413793,201.821967,0.203556922695993,0.0804308597082318,0.0217740247284087,0.0226509335723459,0.26431594619241,-0.0946449507900538,-0.118925918950013,0.746268656716418,0.358208955223881,15.7098274163312,17.9505876464948,10,10,68.2677208327281,66.9092326255563,36.8005632775626,29.9135729169009,69.9819278284035,75.7217628893281
"1769",652530,653670,"iconic","right",1140,"event_code316","11",3.667,0.00614035087719298,91.50043283,3.033697781,0.700647288,165.22877662037,183.65289,0.189910528079199,0.122022698919244,0.0144080318778772,0.0252687509046837,0.190111751007536,-0.0996006072759018,-0.127109509878722,0.491228070175439,0.666666666666667,15.3839008209176,20.1822664322376,8,8,52.8254968775386,50.8475995772228,26.1352801722972,25.7505764612435,57.5928644279069,61.9195798464834
"1770",653670,655520,"iconic","right",1850,"event_code317","11",4.875,0.00486486486486486,113.8692055,4.516783092,0.604692229,158.134578442529,183.473249,0.161661972501358,0.150504051754914,0.0261304211139625,0.0372942909925992,0.200411623742957,0.125224679024958,0.0963909285931384,0.259459459459459,0.454054054054054,28.4374316993263,20.8831714363279,13,12,91.1044372768411,77.0270848960884,86.7823475717876,50.8916549388914,150.798802591355,121.240329668719
"1771",655520,656250,"iconic","right",730,"event_code318","11",2.4,0.00821917808219178,50.31367452,1.768640109,0.035239453,159.747635595506,216.241221,0.230863080658851,0.168797955138106,0.0222459886824711,0.0253561321332657,0.187827328418482,0.0856893457215488,0.104016507047181,0.493150684931507,0.602739726027397,33.9271250637571,30.4077036265604,3,4,150.92339838848,141.18619443579,92.8179377134871,82.0762400151569,191.364098932447,180.983328259229
"1772",656250,658140,"move","right",1890,"event_code319","11",2.929,0.00793650793650794,96.11070397,3.436107572,0.55763472,176.066488634518,273.297361,0.154792365482345,0.249350919062403,0.0219261054312514,0.0246312043296186,0.133006070037604,0.0800604017963179,0.095689002569279,0.338624338624339,0.338624338624339,28.0011065074417,36.8469828515008,13,14,162.997543358871,178.093144365413,58.2403795004339,133.031987851945,193.079764369897,295.640482993649
"1773",660310,662630,"iconic","right",2320,"event_code320","11",4.545,0.00517241379310345,150.2574683,6.269204705,0.688323289,160.691343287234,221.377976,0.180290315968217,0.128695428436466,0.0272390833487874,0.0206847352690268,0.267916014834269,-0.17533558399115,-0.192342748734791,0.758620689655172,0.810344827586207,23.916740067999,29.1139984843866,15,14,112.12765367183,132.467179995341,72.1436079343515,54.8899783875857,164.197353770797,139.500543455688
"1774",662630,664140,"iconic","right",1510,"event_code321","11",4.667,0.00463576158940397,79.35158886,3.477522226,0.558264315,158.661284190476,196.739714,0.137951461764541,0.138054051457012,0.0163287210625743,0.0289282782832978,0.182362617766712,0.092314423675859,0.0996030130736897,0.71523178807947,0.71523178807947,42.0532625092059,32.0358247094371,8,9,211.930779157042,203.534558299577,70.6629555786393,59.6497200883492,256.166926952999,266.729610540911
"1775",664140,664620,"move","right",480,"event_code322","11",4,0.00416666666666667,101.2996191,5.542671392,0.590502333,160.07772324,183.567398,0.0887094790489029,0.155426910297756,0.0219789516629478,0.0296630366973276,0.120487169916459,-0.0898444932874761,-0.389569881985878,0.416666666666667,0.416666666666667,29.7476295416015,29.2671102750697,3,3,123.390341558584,122.607496683628,46.3609672964727,63.7282799007445,119.543580456853,141.872194866834
"1776",664620,668030,"iconic","right",3410,"event_code323","11",4.412,0.00527859237536657,101.5141153,6.330003822,0.71593941,160.256910101493,272.855213,0.239864919737129,0.0944535704834502,0.0194914278453327,0.0176866200307301,0.127900447553553,0.171766937718961,-0.387700468963107,0.680351906158358,0.73900293255132,16.3858738731762,15.2196148186347,22,21,93.4132737997237,78.7357033071492,32.5509069370562,40.1329762212198,108.294619381876,84.7739202506118
"1777",673860,675740,"iconic-deictic","right",1880,"event_code324","11",5.125,0.00478723404255319,129.1028302,6.937619169,0.661538852,146.543707345178,217.075283,0.167664492034146,0.460026503887248,0.0361428800606503,0.0428047666311034,0.14623778395891,0.0608993466198414,-0.362770724772609,0.595744680851064,0.297872340425532,23.4531256602758,22.6934028314423,12,12,90.7748051923916,80.247078972908,53.1544110608903,41.754116462638,121.751916849529,84.3496029975983
"1778",675740,676900,"iconic-deictic","right",1160,"event_code325","11",4.8,0.00517241379310345,75.05355641,3.465249245,0.56969009,161.544890660377,259.623506,0.188335058846193,0.123240394661948,0.0481816220688538,0.00828976921033793,0.137204894286671,0.08098155559447,-0.39361908636177,0.310344827586207,0.310344827586207,17.8299001058326,14.411983529836,7,8,62.7269558440711,46.1067529406632,46.8781767953629,23.4212543141605,98.9563447987263,51.6039658518897
"1779",676900,678370,"iconic","right",1470,"event_code326","11",4.571,0.0054421768707483,76.47563886,2.586943196,0.470343514,157.537637081967,233.45529,0.118817231984606,0.160772357521443,0.0263182454093972,0.0296954814388629,0.146267353710894,0.0821738167689801,-0.385052900156491,0.517006802721088,0.571428571428571,15.0981220830225,14.72365499731,9,10,72.9412966974091,58.7824683720644,23.3845823543026,21.3599483532495,89.0927551212608,67.7599647607728
"1780",681070,683760,"iconic","right",2690,"event_code327","11",5,0.00483271375464684,122.760509,5.603173307,0.750996359,186.052818665505,412.276106,0.197752963992103,0.198576781429192,0.024571048395002,0.0351718837110584,0.12433117855232,0.0503093812508039,-0.384808405216987,0.223048327137546,0.0743494423791822,11.1827411357038,11.2972605749689,18,21,61.4187012947631,84.5242427359508,24.2319134132588,22.3801829806531,90.688411944168,100.757442121344
"1781",683760,685370,"iconic","right",1610,"event_code328","11",5,0.00434782608695652,93.77723538,4.809973672,0.723775263,208.6268618125,434.877796,0.597376399282842,0.64891351596286,0.0152422016545545,0.0781337347269188,0.123258565018979,0.141609231095599,-0.407211430339281,0.397515527950311,0.397515527950311,19.2937574838681,13.9854426483885,12,12,97.2234339754823,83.1343169709985,34.048035557587,34.1124971641464,106.171005189519,77.0480530453141
"1782",685370,686410,"discourse","right",1040,"event_code329","11",7.5,0.00288461538461538,115.8784156,4.278451844,0.659192486,181.294934385246,413.253684,0.334703600281367,0.128642862668419,0.0158570045942513,0.0289122618309805,0.1394952964282,-0.112359118696226,-0.392810664150108,0.153846153846154,0.846153846153846,17.6532609650913,30.0698356446905,6,8,83.5735655109782,86.0902387270241,50.1756477474801,56.242014063721,93.686944206961,103.42467497298
"1783",686710,687570,"iconic","right",860,"event_code330","11",6,0.00465116279069767,124.7027246,4.992124583,0.617691722,143.0927388,162.152345,0.121482067525769,0.0664597002461023,0.0145921651234519,0.0197305017817784,0.254522302133403,-0.277686203816143,-0.237074877263769,0.232558139534884,0.697674418604651,28.8356476196525,24.6196604250094,5,8,76.0297198781278,92.5200225332771,62.1048295122154,54.3444858040792,100.732239249143,114.669096793758
"1784",687570,689990,"iconic","right",2420,"event_code331","11",4.417,0.00537190082644628,143.5620009,5.130770388,0.749183874,154.630511256881,226.66179,0.0558952802350773,0.126914514549204,0.0605608660536763,0.0232239248341631,0.236141394492828,-0.259355044525508,-0.228877660673744,0.380165289256198,0.148760330578512,34.0946343289644,35.1565486923676,19,15,82.2267905340015,86.8148694131937,76.1166677174282,79.3652268953936,113.315062303141,157.12455360858
"1785",691660,692640,"iconic","right",980,"event_code332","11",4.667,0.00408163265306122,87.85903124,5.231602894,0.617489695,159.931881516484,204.199182,0.110694649385944,0.120009801803446,0.0040739688519714,0.00716888444753727,0.216570062846305,-0.337920845885977,-0.338887968920847,0.0816326530612245,0.857142857142857,29.1668154198803,22.0388290250876,7,7,66.4838025716292,65.5506781940155,45.4720842181684,35.5363018854402,133.20143049539,81.3745745282094
"1786",702600,705000,"iconic-deictic","right",2400,"event_code333","11",4.333,0.00541666666666667,168.5511103,6.952666254,0.872627736,162.157161136842,280.763576,0.111039243025383,0.0789116026096551,0.0843045824672827,0.0590769245905681,0.210111470730617,-0.213144152135141,-0.164380219560431,0.3,0.3,27.1485605189121,31.5761430564868,18,16,131.117856807121,156.188534058715,81.2754291382427,115.081518528928,173.023994935017,237.109841400193
"1787",705000,706500,"iconic","right",1500,"event_code334","11",4.167,0.00466666666666667,120.777418,8.00007755,0.861661536,172.489429743902,246.365117,0.20485569277851,0.14194046958276,0.0644351443772365,0.105057606385932,0.146676510671348,-0.17948950404726,-0.172886760819517,0.426666666666667,0.586666666666667,21.5274741211566,23.6104682160237,10,8,105.831379060548,123.573603198809,49.5914268442884,48.9524968306085,128.533637424134,180.718924492666
"1788",706500,708910,"iconic","right",2410,"event_code335","11",2.895,0.00829875518672199,36.4505787,1.763592711,0.203491446,140.059581467532,161.585362,0.20465784345348,0.134661357509804,0.111444725085962,0.0710222826068164,0.134913349125069,-0.177262075113731,-0.19289117394628,0.448132780082988,0.448132780082988,28.3341006104273,27.8482276902461,16,16,107.122959640746,107.946079826249,49.0954737722348,60.0026267058694,129.489242570028,130.242854736462
"1789",710670,713160,"iconic-deictic","right",2490,"event_code336","11",4.214,0.00602409638554217,140.0523844,6.224650017,0.823383538,137.628315534545,193.42725,0.138742404244239,0.138152493187559,0.0161840108244219,0.0420692234464701,0.119915939307239,-0.000636793731593699,-0.341692832663545,0.0963855421686747,0.1285140562249,15.6471773945463,17.0315840779567,16,15,101.439565661466,108.65812676628,60.6725096392178,57.9008712088854,126.703439958189,174.874158799676
"1790",713160,715390,"iconic-deictic","right",2230,"event_code337","11",3.923,0.0062780269058296,67.53210019,4.752694632,0.473776247,141.753165370968,179.360644,0.180078750822689,0.120208717358493,0.082054073006674,0.0110702553157271,0.0566312803491221,-0.0321163756002694,-0.361930346422729,0.412556053811659,0.699551569506726,18.3824307367104,17.8684504898985,11,16,105.370988462072,85.0313132822653,63.3544512627516,52.3938503540698,119.498544124774,93.121578782283
"1791",725500,727010,"move","right",1510,"event_code338","11",4.571,0.00529801324503311,108.6509992,4.888119009,0.74967762,153.62315452795,189.39625,0.135108799909389,0.117252704783095,0.05604077055833,0.013507252656896,0.160666285281049,-0.128381435211507,-0.376051207145858,0.768211920529801,0.768211920529801,21.8697698708139,20.3540058757788,8,9,68.5235777319074,74.5688000718896,43.5662358350915,33.0056008023269,118.542060097648,102.521050836401
"1792",727010,728000,"deictic","right",990,"event_code339","11",5,0.00404040404040404,110.6194844,3.187574986,0.770514311,161.943783142857,208.762908,0.101959510685942,0.0649492619366594,0.0722262226607991,0.0168163430028549,0.258974560675177,-0.112524573703874,-0.223411453889587,0.646464646464647,0.606060606060606,36.7843300691495,32.7391604631547,8,6,118.180547330431,145.197980022382,66.6174316422177,72.4234030066886,180.674032185559,224.205772950768
"1793",728000,730560,"iconic","right",2560,"event_code340","11",4.667,0.005078125,91.09417316,3.759432168,0.627521912,164.661608580756,279.835646,0.113920536906859,0.111908973858073,0.0483199519455448,0.042096618283403,0.292219958453581,-0.232125701057566,-0.214816106464293,0.46875,0.46875,28.6352018065015,34.298021594048,18,18,115.284500978219,135.748073417109,51.4715202785799,67.1197022063717,143.229840042673,170.92824728059
"1794",730560,731520,"discourse","right",960,"event_code341","11",4.25,0.00520833333333333,126.3722688,7.178424912,0.763170196,163.575870072464,207.031884,0.0612296058776279,0.156242240751404,0.0534036570626362,0.0191217498652601,0.170733611995129,0.0261684704501282,-0.375253473686069,0.25,0.0416666666666667,33.2063023468499,20.6280324850104,7,6,82.6218532325482,48.7870234112236,46.3248281759213,25.8531487173042,122.990384953195,60.4352597292747
"1795",731520,736240,"iconic-deictic-beat","right",4720,"event_code342","11",4.48,0.00550847457627119,153.9341193,5.46600046,0.803974753,158.546443449889,274.243947,0.579041144473668,0.807555116761863,0.0436555369233362,0.0800935222490019,0.0210420790162419,0.339701706536976,-0.371643403662542,0.847457627118644,0.313559322033898,36.6934886073942,25.1314199537014,32,32,129.697782328675,117.137731514918,130.524971913891,64.3943803129188,209.877213126963,114.842939102491
"1796",736240,737740,"move","right",1500,"event_code343","11",4.833,0.00466666666666667,36.03624447,2.94278881,0.681798682,155.100100647668,208.297102,0.539273161949566,0.869412434764028,0.0418631848591794,0.0929966848330434,0.0470348279669817,0.199871918365091,-0.37865647203966,0.106666666666667,0.213333333333333,20.160563314067,18.6057450842919,9,10,86.9967180130608,80.2589166874233,47.823216879976,37.3340312956471,96.1029743957299,79.8000067110119
"1797",737740,739460,"iconic-beat","right",1720,"event_code344","11",3.455,0.00697674418604651,100.7250279,4.605532181,0.79946689,147.664845041475,197.983364,0.194705830243759,0.240659493359186,0.0370582186485996,0.0450765477214402,0.0464800542530448,0.0231723282091123,-0.359805850559906,0.604651162790698,0.627906976744186,16.655102542792,13.7121705332002,11,12,59.9996598210007,46.3695689446493,36.0903206671035,38.3827305055168,93.7570929863875,53.2081128292021
"1798",739460,741970,"iconic","right",2510,"event_code345","11",5.4,0.00438247011952191,109.3656198,6.333864825,0.894153776,149.506484479452,187.331649,0.495211485352109,0.807305500025306,0.0345349009297949,0.0370439418763841,0.0881628757408264,0.222062004021814,-0.370512623440587,0.223107569721116,0.796812749003984,18.8331839904617,15.1568959777818,15,15,84.6153217488171,65.7944848319535,34.638980629386,31.6670103473714,101.11649445497,63.6366880541064
"1799",741970,743480,"iconic","right",1510,"event_code346","11",4.143,0.00529801324503311,122.8792783,7.610377753,0.782219709,148.640476287293,171.522545,0.187621024097066,0.248239886762065,0.0279481725992971,0.0543103049859159,0.0675328828992541,-0.205632855333705,-0.368362040021567,0.847682119205298,0.847682119205298,11.5289006361029,10.6962559798106,8,8,54.3911092624632,62.0329117503312,28.3555721329334,21.4019192723636,68.0571993721948,57.1931668650261
"1800",743480,748250,"iconic","right",4770,"event_code347","11",4.385,0.00566037735849057,144.4002361,6.322252375,0.915261886,158.29215570364,437.821389,0.230157234030703,0.222074097272425,0.0193781886688592,0.0363534642652616,0.0814951630106453,-0.20663925330231,-0.393849274828107,0.838574423480084,0.838574423480084,14.8417969728121,12.3695881189494,31,32,145.155700802366,137.693598149839,48.1098109803375,71.0802567473876,135.900720621889,150.653813187278
"1801",748453,751033,"iconic","right",2580,"event_code348","11",4.917,0.00503875968992248,104.3974533,6.426762563,0.826868392,171.05200807837,388.628462,0.174425343437699,0.259500851487957,0.0214429589748206,0.0553917771603475,0.116303948902005,-0.113348209004815,-0.39132061350138,0.806201550387597,0.821705426356589,25.3161826696744,18.0228385785224,18,19,96.2028969422317,73.5506805314177,52.8608943669199,56.9521601136144,110.58169891178,91.6778004915529
