coords,x_left,y_left,likelihood,x_right,y_right,likelihood
4373,435.3555703,510.9384165,0.999999881,362.091958,517.2682356,0.999999881
4374,435.3582951,510.862803,0.999999881,362.1276708,516.8990876,0.999999881
4375,435.4741485,510.8007016,0.999999881,362.3347125,516.9938427,0.999999881
4376,435.551008,510.7956476,0.999999881,362.2962999,517.0648781,0.999999881
4377,435.4837782,510.9911337,0.999999881,362.2636819,517.061312,0.999999881
4378,435.5725873,511.012207,0.999999881,361.8140578,516.441907,1
4379,435.6167088,510.9130654,0.999999881,361.4818416,516.3527985,1
4380,435.7666353,511.023087,0.999999881,361.6312346,515.858448,1
4381,435.7936883,511.1222043,0.999999881,361.8239598,515.6962365,1
4382,435.7084996,511.0969996,0.999999881,362.3476963,515.7120514,0.999999881
4383,435.7719621,511.1192031,0.999999881,362.8507471,514.6232969,0.999999762
4384,435.8257409,511.1010189,0.999999881,362.9073863,513.9001911,0.999999762
4385,435.5699124,511.1984739,0.999999881,363.6616547,513.789052,0.999999881
4386,435.1810132,511.2709947,0.999999881,363.8064886,514.5161717,0.999999881
4387,434.6449416,511.1780005,0.999999881,363.1616399,515.3044261,0.999999881
4388,433.9128094,511.1237426,0.999999881,363.0809212,515.9342221,0.999999881
4389,433.9015455,511.1391454,0.999999881,362.4731588,515.9938786,0.999999881
4390,434.4247925,510.9050016,0.999999881,362.1789384,515.9271563,1
4391,434.4358679,510.7503133,0.999999881,361.7511907,516.4869214,1
4392,434.416365,510.999136,0.999999881,361.8414769,516.6073999,1
4393,433.9917676,511.0842443,0.999999881,361.7603779,516.7018191,1
4394,434.3322597,510.8410182,0.999999881,361.7981129,516.7182378,1
4395,434.4235358,511.0736699,0.999999881,361.8100972,516.8147808,1
4396,434.6116835,511.0295596,0.999999881,361.8828149,516.4150507,1
4397,434.6287575,511.2099323,0.999999881,361.4862337,516.5405817,1
4398,434.6543653,511.1484704,0.999999881,361.543118,516.563963,1
4399,434.6610239,511.0775952,0.999999881,361.7555451,516.6474628,1
4400,434.7392678,511.2003336,0.999999881,361.7272143,516.4524027,1
4401,434.8059105,511.1962495,0.999999881,361.6853313,516.4366647,1
4402,434.7777252,511.2285023,0.999999881,361.8282752,516.4690839,1
4403,434.739749,511.1693034,0.999999881,361.6868529,516.3755211,1
4404,434.7480745,511.1275935,0.999999881,361.9019856,516.4012359,1
4405,434.8537313,511.1014233,0.999999881,361.8996902,516.4428963,1
4406,434.8321933,510.9447832,0.999999881,361.8336153,516.1541667,1
4407,434.7756752,510.8478084,0.999999881,361.809391,516.3369857,1
4408,434.9130172,510.6584353,0.999999881,361.5423937,516.4137846,1
4409,435.0300933,510.7633572,0.999999881,361.4274297,516.5011768,1
4410,434.9377209,510.869987,0.999999881,361.4963527,516.6061253,1
4411,435.0139577,510.9391031,0.999999881,361.65027,516.4954548,1
4412,435.0584025,510.9988022,0.999999881,361.5709372,516.3334741,1
4413,435.0694309,510.9089851,0.999999881,361.6458616,516.192985,1
4414,435.1760744,510.9470005,0.999999881,361.5619483,516.2859721,1
4415,435.3379512,510.8150735,0.999999881,361.5009227,516.3477829,1
4416,435.356451,510.9410529,0.999999881,361.4458852,516.2530406,1
4417,435.2904106,510.8102732,0.999999881,361.3886099,516.3795568,1
4418,435.1686031,510.9201589,0.999999881,361.3673935,516.3561857,1
4419,434.7999295,510.7687397,0.999999881,361.0804005,516.2017387,1
4420,434.5065851,510.5649252,0.999999881,360.9323874,516.2306988,1
4421,434.1517547,510.3833096,0.999999762,360.7022576,516.0384842,1
4422,434.2820626,510.4853892,0.999999762,360.6269984,516.0421446,1
4423,434.4545572,510.3554544,0.999999762,360.4229064,515.9687362,1
4424,434.4284537,510.2720599,0.999999762,360.3771477,516.0688802,1
4425,434.3570095,510.2787447,0.999999762,360.2282228,516.2264619,1
4426,434.3238844,510.3496165,0.999999762,360.2664709,516.1895707,1
4427,434.2209901,510.4169412,0.999999762,360.3297524,516.1705254,1
4428,434.3074003,510.349648,0.999999762,360.3805418,516.1612497,1
4429,434.2877088,510.4982991,0.999999762,360.5132675,516.0819147,1
4430,434.0721753,510.5520031,0.999999762,360.4947772,516.1498047,1
4431,434.2702734,510.5429349,0.999999762,360.5930634,516.2908232,1
4432,434.2288431,510.5143442,0.999999762,360.5118418,516.2514201,1
4433,434.2185632,510.4689388,0.999999762,360.5018554,516.1602855,1
4434,434.1806386,510.4521475,0.999999762,360.4676962,516.1525261,1
4435,434.187446,510.4757471,0.999999762,360.4844413,516.1530613,1
4436,434.2032826,510.5021482,0.999999762,360.4662323,516.2107954,1
4437,434.1855675,510.5149498,0.999999762,360.395565,516.0847886,1
4438,434.2195395,510.5935731,0.999999762,360.6682887,516.0989549,1
4439,434.3419741,510.5988178,0.999999762,360.7757597,516.1672427,1
4440,434.6285967,510.5753031,0.999999762,360.6261687,515.8633928,1
4441,434.7424159,510.0402153,0.999999762,360.5232625,515.8521244,1
4442,435.1932585,510.339478,0.999999762,360.2855897,515.695105,1
4443,434.5080611,510.6134491,0.999999762,359.1872954,515.5400203,1
4444,434.954608,511.1092567,0.999999881,357.1876897,516.9799057,1
4445,436.2972104,508.9725004,0.999999762,356.8473812,517.5917153,1
4446,438.70912,505.1961627,0.999999523,357.9334754,517.4148829,1
4447,439.8188095,500.7404577,0.999999881,358.6964419,517.8178297,1
4448,438.7530367,497.7623055,0.999999881,357.7528999,518.398114,1
4449,439.2890685,495.2342529,0.999999166,356.8528947,518.815665,1
4450,445.1512543,494.2676244,0.999995708,356.795138,518.7770743,1
4451,447.0396509,494.9919987,0.999999166,356.3737228,518.5305021,1
4452,449.1758342,495.5753427,0.999999642,355.2923487,517.7045656,1
4453,452.3304904,494.2586372,0.999999046,353.422982,517.8041263,1
4454,450.9033704,493.1657034,0.999999523,349.4937863,515.5083045,0.999999762
4455,449.4886286,496.1638207,0.999999881,344.7818098,513.2287421,0.999999881
4456,442.3530291,501.38699,0.999999762,342.6038566,514.2429705,1
4457,437.7641978,506.5773826,0.999999642,341.4240429,514.2321292,1
4458,436.4388356,506.1517278,0.999999642,340.6031778,514.3617693,1
4459,437.2264247,504.3374848,0.999999881,340.5824669,514.1598655,1
4460,437.9685409,503.8606553,0.999999881,340.7641163,515.0114872,1
4461,439.7884245,505.6264119,0.999999046,340.9620056,515.6570159,1
4462,440.7616911,506.064559,0.99999845,341.8372545,516.2057901,1
4463,443.3007051,506.3819284,0.999995351,343.1192029,515.7314911,1
4464,445.5830121,503.5843112,0.999999404,343.3426974,512.8562429,1
4465,445.5400181,497.089596,0.999999404,341.6730077,509.0855527,0.999999762
4466,442.166924,490.4883717,0.999995232,341.2409381,504.478694,1
4467,439.2771623,485.9974061,0.999999881,340.1880329,499.9788875,1
4468,439.0293553,485.7451783,0.999999762,339.8346563,498.6922899,1
4469,438.0878491,487.2283404,0.999999762,340.3611133,499.5792424,1
4470,437.8853482,491.3950232,0.999999166,339.4010035,506.455977,0.999999881
4471,438.832443,499.3696534,1,338.2777545,508.2476943,0.999999881
4472,441.546195,506.8334299,0.999998331,338.6647944,512.3640344,1
4473,445.2920103,507.7378173,0.999992967,338.1286448,513.8655112,1
4474,446.7027001,505.9189534,0.999996901,337.8140094,513.9721627,1
4475,447.0188041,505.7655325,0.999997854,337.8999155,513.4862914,1
4476,446.5469007,506.1030021,0.999997735,338.2882882,514.2265182,1
4477,445.1435336,506.6490068,0.999993443,338.4982615,515.4960432,1
4478,444.147597,506.6463804,0.999994397,339.5544085,515.4175618,1
4479,444.0678725,506.8517818,0.999995232,341.8567088,516.2959146,1
4480,442.3792238,509.3153095,0.999996781,343.9162228,516.6028891,1
4481,439.4287126,511.3746338,0.999999762,347.4150321,518.2205834,0.999999523
4482,435.9165914,512.2603772,1,351.4670801,518.6100571,1
4483,433.7138934,511.1508493,0.999999881,354.5504454,514.9210542,1
4484,432.9202659,510.9769087,0.999999762,356.8346016,513.9671571,1
4485,432.7215004,511.0284295,0.999999762,357.8237897,513.5058966,1
4486,432.0700395,509.8612254,0.999999404,357.6859722,513.4433713,1
4487,432.2718997,508.9535479,0.999999523,356.82845,513.5128739,1
4488,432.1657803,509.1925935,0.999999523,355.8454753,514.501258,1
4489,431.5538774,511.3322287,0.999999642,355.3817149,515.1229116,1
4490,430.8658648,511.6401882,0.999999404,355.7579476,515.2064095,1
4491,432.1613696,511.9649415,0.999999881,356.1574851,515.2276882,1
4492,432.9346724,511.3394823,0.999999881,355.815119,515.3528794,1
4493,433.2094154,511.2091417,0.999999881,355.4491479,515.3529336,1
4494,433.2819192,510.9231086,0.999999881,355.5042726,515.4163194,1
4495,433.1883242,510.9953756,0.999999881,356.1321845,515.5567226,1
4496,433.53948,510.9409342,0.999999881,356.5053383,515.3956859,1
4497,434.0424905,511.3450813,0.999999881,357.037928,515.3853368,1
4498,433.9245374,511.4296646,0.999999881,357.4056394,515.1707946,1
4499,433.6047578,511.2613316,0.999999881,357.4622037,515.1459002,1
4500,433.1490862,511.2874775,0.999999881,357.5072113,515.2610496,1
4501,433.1871939,511.2154284,0.999999881,357.8118162,515.254352,1
4502,433.1155097,511.2136397,0.999999881,358.115387,515.1907197,1
4503,433.2085421,511.396553,0.999999881,358.4668303,515.0881066,1
4504,432.9310293,511.3771577,0.999999881,358.3923349,514.9694415,1
4505,432.5363057,511.5858698,0.999999762,358.6452415,514.9632331,1
4506,432.2666776,511.7638721,0.999999762,358.7500806,514.9852395,1
4507,431.6470613,511.8565922,0.999999762,359.0352991,515.0713542,1
4508,430.9853516,511.4568849,0.999999404,358.975389,515.0054777,1
4509,430.6282892,511.080193,0.999999046,359.0325141,514.9660544,1
4510,430.8772545,511.1681828,0.999999166,358.945574,514.8083098,1
4511,430.3967109,510.7174344,0.999998808,358.9769175,514.7059454,1
4512,430.1567054,510.6385665,0.999998808,359.0366538,514.8833624,1
4513,429.6725107,511.2816248,0.999999285,359.1715264,515.0154251,1
4514,429.2425799,511.737813,0.999999523,359.5347319,515.0785643,1
4515,429.0410765,511.9644899,0.999999523,359.8108084,514.9259274,1
4516,428.7449729,512.0262249,0.999999523,359.8928037,515.1891252,1
4517,428.8144348,511.7607594,0.999999404,359.773495,515.1312397,1
4518,428.6837739,511.6860418,0.999999404,359.6008224,515.1420243,1
4519,428.3445646,511.6502481,0.999999404,359.6861596,515.3274777,1
4520,428.2314222,511.8410072,0.999999523,359.8909082,515.3058088,1
4521,428.0952519,511.6765199,0.999999404,359.8377206,515.2438494,1
4522,428.1542195,511.627492,0.999999404,359.8335817,515.0478215,1
4523,428.1179595,511.6681285,0.999999404,360.1162901,515.2248126,1
4524,428.4930254,511.9788971,0.999999523,360.4868951,515.2359447,1
4525,428.7968364,512.5927012,0.999999642,360.4803672,515.4111086,1
4526,428.6802402,512.7095013,0.999999642,360.4272313,515.2969296,1
4527,428.489546,512.5513163,0.999999523,360.2810674,515.2474137,1
4528,429.3024715,512.6281874,0.999999523,360.3018069,515.3141882,1
4529,429.1711687,512.6793427,0.999999523,360.3797174,515.3040868,1
4530,429.5261564,512.7899871,0.999999642,360.334527,515.3528863,1
4531,429.4220248,512.9945483,0.999999642,360.298851,515.4040813,1
4532,429.6092992,512.7891412,0.999999523,360.4009533,515.3093464,1
4533,429.8906157,512.7097528,0.999999523,360.3311696,515.4448122,1
4534,430.2661767,513.3341479,0.999999642,360.5660715,515.3077539,1
4535,430.2887101,513.4157403,0.999999642,360.416677,515.4046934,1
4536,430.234282,513.3958418,0.999999642,359.9083228,515.4416335,1
4537,430.2121992,513.4243865,0.999999642,359.6913388,515.3860061,1
4538,430.3335891,513.5223997,0.999999642,359.2512197,515.4449368,1
4539,430.1999412,513.57268,0.999999642,358.768424,515.4276311,1
4540,430.2473845,513.7496717,0.999999762,359.030591,515.1023679,1
4541,430.3452597,513.648061,0.999999762,358.951791,515.251438,1
4542,430.3199911,513.7179217,0.999999762,359.4364626,515.1824719,1
4543,430.3830533,513.9793527,0.999999762,359.6225319,515.3530751,1
4544,430.3479648,513.9549387,0.999999762,359.6768126,515.4096565,1
4545,430.4323225,514.0798011,0.999999762,359.7732844,515.3531666,1
4546,430.4031057,513.9241354,0.999999762,359.7156992,515.2139016,1
4547,430.4336615,514.0502055,0.999999762,359.6910517,515.094762,1
4548,430.3505793,514.0236734,0.999999762,359.5755873,515.0535042,1
4549,430.3053918,513.9862034,0.999999762,359.5584624,515.1153808,1
4550,430.4197149,513.9089382,0.999999762,359.6371982,515.2615942,1
4551,430.3855987,513.8254249,0.999999762,360.0417085,515.3000172,1
4552,430.2841997,513.7872388,0.999999762,359.9051473,515.4248988,1
4553,430.2317019,513.7527266,0.999999762,359.979579,515.4218446,1
4554,430.3621259,513.7874849,0.999999762,359.9554784,515.382319,1
4555,430.3324065,513.7328258,0.999999762,360.1183071,515.6215991,1
4556,430.352006,513.7325051,0.999999762,360.3633809,515.5203267,1
4557,430.3177161,513.5928271,0.999999762,360.4298205,515.5455626,1
4558,430.3359156,513.2695191,0.999999642,360.3998094,515.6082175,1
4559,430.3574781,513.083425,0.999999642,360.287528,515.5760413,1
4560,430.5102324,512.8992622,0.999999642,360.2351713,515.6384258,1
4561,430.7465782,513.0634067,0.999999762,360.1457591,515.744614,1
4562,430.7236004,512.8865843,0.999999642,360.2604184,515.7642737,1
4563,430.7108421,512.8214302,0.999999762,360.3574395,515.6253917,1
4564,430.7982259,512.8251374,0.999999642,360.389184,515.5427911,1
4565,430.7476468,512.882539,0.999999642,360.5083156,515.6368279,1
4566,430.8389387,512.5628979,0.999999642,360.4826488,515.4496698,1
4567,430.9436107,512.2986321,0.999999642,360.411284,515.4370226,1
4568,431.3368359,511.9611783,0.999999642,360.6145992,515.3660452,1
4569,431.3762059,511.7552533,0.999999642,360.6741056,515.4781795,1
4570,431.4228163,511.731431,0.999999642,360.6588855,515.4174157,1
4571,431.3934422,511.496109,0.999999523,360.5717759,515.3972539,1
4572,431.4991517,511.6004653,0.999999523,360.4787598,515.4469109,1
4573,431.3991351,511.5336189,0.999999523,360.6763625,515.3436836,1
4574,431.2581582,511.5580783,0.999999523,360.7288194,515.3516138,1
4575,431.1735654,511.6052446,0.999999404,360.7249246,515.4061944,1
4576,431.2292786,511.5093441,0.999999404,360.6640983,515.366531,1
4577,431.2946162,511.4680419,0.999999523,360.600913,515.4052861,1
4578,431.2299819,511.5418034,0.999999523,360.4848118,515.4513593,1
4579,431.2673111,511.5651889,0.999999523,360.6415076,515.2954859,1
4580,431.2946854,511.5697756,0.999999523,360.7057905,515.2855275,1
4581,431.1715536,511.5663285,0.999999523,360.7283597,515.1842421,1
4582,431.291245,511.6288562,0.999999523,360.7677984,515.177772,1
4583,431.1337399,511.8115149,0.999999523,360.7167311,515.2323746,1
4584,431.2780395,511.8034792,0.999999642,360.7222099,515.3001522,1
4585,431.1555705,511.7645307,0.999999523,360.720396,515.2413096,1
4586,431.1550512,511.8484941,0.999999642,360.7106752,515.271807,1
4587,431.1313748,511.7692709,0.999999523,360.7830973,515.3691252,1
4588,431.1709881,511.7330589,0.999999642,360.7602468,515.4252917,1
4589,431.1387548,511.6713052,0.999999523,360.6899967,515.3683307,1
4590,431.1498203,511.6918001,0.999999642,360.6744375,515.413649,1
4591,431.197782,511.5953321,0.999999523,360.5793567,515.4874259,1
4592,431.2344327,511.5958014,0.999999523,360.5995636,515.3867429,1
4593,431.2123761,511.7201948,0.999999642,360.6094928,515.3114124,1
4594,431.2271423,511.7537384,0.999999642,360.5780382,515.2978619,1
4595,431.2572665,511.7407446,0.999999642,360.5937028,515.3121564,1
4596,431.1774163,511.7569771,0.999999642,360.4485865,515.4590529,1
4597,431.1697488,511.7220035,0.999999642,360.483942,515.4185452,1
4598,431.1539803,511.7605042,0.999999642,360.5089822,515.3499721,1
4599,431.0723715,511.7889261,0.999999642,360.5552907,515.3846824,1
4600,431.0450988,511.8019953,0.999999642,360.5133648,515.3994793,1
4601,431.110497,511.8719087,0.999999642,360.6880989,515.3704381,1
4602,431.105042,511.7201624,0.999999642,360.6084981,515.3905661,1
4603,431.0370865,511.7796021,0.999999523,360.5834198,515.3646666,1
4604,431.0474429,511.9029408,0.999999642,360.7144289,515.3781537,1
4605,431.0566363,511.8258138,0.999999642,360.622056,515.4434416,1
4606,431.1463099,511.883801,0.999999642,360.7416921,515.4626048,1
4607,431.0845237,511.8755312,0.999999642,360.7754312,515.4647712,1
4608,430.9841237,511.8799176,0.999999523,360.795917,515.3539785,1
4609,430.8997955,511.8384514,0.999999642,360.7763004,515.5031833,1
4610,430.951591,511.8192692,0.999999642,360.7884212,515.5772324,1
4611,431.0485902,511.8281965,0.999999642,360.909514,515.5379674,1
4612,430.9512687,511.8329778,0.999999642,360.8767591,515.5492994,1
4613,430.9119339,512.0146546,0.999999642,360.9017906,515.5898107,1
4614,430.9519224,511.9617596,0.999999642,360.8335481,515.4327019,1
4615,431.0183988,511.834105,0.999999642,360.8421898,515.3142505,1
4616,431.0499845,511.7036076,0.999999642,360.860683,515.3106751,1
4617,431.0342741,511.7695746,0.999999642,360.8026834,515.3825911,1
4618,431.0760045,511.7927351,0.999999642,360.790916,515.428421,1
4619,431.0170264,511.7983069,0.999999523,360.8024187,515.3879778,1
4620,431.0176311,511.7087312,0.999999523,360.8419561,515.3403348,1
4621,431.0637746,511.7071266,0.999999642,360.8575807,515.3619902,1
4622,430.8997831,511.626605,0.999999523,360.8726144,515.2760948,1
4623,431.0039802,511.7841229,0.999999642,360.7601533,515.3381382,1
4624,430.9393563,511.76298,0.999999642,360.7640424,515.3592303,1
4625,430.9807997,511.8147936,0.999999642,360.8489256,515.3983965,1
4626,431.6564131,511.7440114,0.999999762,360.8084207,515.4316255,1
4627,431.9022799,510.9832683,0.999999523,360.520246,515.1134109,1
4628,432.3540876,510.7881551,0.999999523,360.0925813,514.471632,1
4629,432.8284595,510.9433947,0.999999642,359.7170205,514.2071445,1
4630,433.7756553,510.9751658,0.999999762,358.4461863,514.609983,1
4631,434.0014604,512.120769,0.999999881,357.0562693,514.4557856,1
4632,436.5250169,510.6511712,0.999999881,355.3796964,513.3835092,1
4633,438.7619379,508.7556041,0.999999762,354.222435,511.6802092,1
4634,439.9336767,508.8475593,0.999999523,353.1679235,511.533545,0.999999881
4635,444.5587537,507.5125184,0.999995112,352.7613411,511.4286871,0.999999881
4636,447.1543102,505.9830723,0.999999523,352.6684089,511.1088262,0.999999881
4637,447.5257959,505.3838744,0.999999762,352.4468138,511.4715123,0.999999881
4638,447.9088931,505.6579885,0.999999642,352.467937,512.033514,0.999999881
4639,447.4860759,505.3925486,0.999999642,352.3877614,512.3797934,0.999999881
4640,447.5683966,505.6694198,0.999999404,352.6805568,512.4988599,1
4641,447.2298121,505.4178929,0.999999642,352.7037649,512.0980351,0.999999881
4642,446.2023044,505.7799664,0.999998927,353.0549388,511.9397326,1
4643,446.2826929,505.2871866,0.999999285,352.8196163,512.0291488,1
4644,446.0259557,505.0306668,0.999999285,352.8174758,511.6363235,0.999999881
4645,445.8698101,505.0447364,0.999999285,352.7915251,511.5248437,0.999999881
4646,445.9977837,504.4160914,0.999999523,352.5411389,511.1615276,0.999999881
4647,446.6808209,504.2983723,0.999999642,352.5000162,510.7928624,0.999999881
4648,447.4638715,503.3188467,0.999999881,352.3298733,509.8162595,0.999999881
4649,447.1360497,501.1129831,0.999999881,352.0669343,507.3771395,0.999999762
4650,449.2579682,496.6712089,1,351.9763517,505.3164101,0.999999881
4651,447.9110208,492.7793566,0.999998808,352.6131783,503.4432271,1
4652,445.1086009,490.220181,0.999998331,352.8570824,498.5055181,1
4653,437.875348,488.6954083,1,353.6756425,493.9093314,0.999999881
4654,435.02031,487.2141871,1,355.4669982,491.2319266,0.999999881
4655,433.4824464,488.6256232,1,358.0581408,491.8048763,0.999999762
4656,433.0815032,488.8813682,0.999999881,359.5958986,492.5101656,0.999999762
4657,433.1902115,488.9685578,0.999999881,360.882092,493.9262041,0.999999166
4658,431.7017512,490.5654922,0.999999166,362.4447389,495.3237567,0.999997735
4659,430.4888325,492.0975016,0.999997735,363.1994229,495.904789,0.999998927
4660,425.7842503,494.4270048,0.999997497,366.3808599,498.1630768,0.999999762
4661,423.6909027,495.4378424,0.999999285,367.1528044,498.9503149,0.999999881
4662,424.152122,495.5056138,0.999999285,367.4071827,499.8473382,1
4663,423.0340445,495.9731278,0.999999762,367.2834783,500.4503489,0.999999881
4664,423.2426968,495.7699652,0.999999642,368.4690425,501.0845581,1
4665,423.6928785,497.1130576,0.999999762,369.4194753,502.6504874,1
4666,422.3619449,497.9510987,0.999999881,370.6651974,504.0709209,1
4667,423.1857593,499.5281134,0.999999881,372.2003878,506.3273525,1
4668,423.2124271,502.9871852,0.999999881,372.0406495,508.9767851,0.999999881
4669,419.6638069,509.5213864,0.999999881,375.6134288,513.3072913,0.999999881
4670,416.5478547,513.9976311,0.999999642,377.4104085,518.2306657,0.999999881
4671,416.4683893,515.9064323,0.999999762,377.3362184,519.6891844,0.999999881
4672,417.6166594,515.6645878,0.999999881,376.7466025,519.6701434,0.999999881
4673,418.8905389,515.1915955,1,375.5394309,520.4535675,0.999999881
4674,420.266521,514.603436,1,374.3305652,520.6309114,1
4675,420.9681342,513.885813,1,374.2242613,519.7547956,1
4676,420.5851222,514.4541994,1,373.9023627,519.8317566,1
4677,420.3216274,514.3827007,1,373.4952993,519.9633396,1
4678,420.2563429,514.2732273,1,373.3876169,520.0111465,1
4679,420.7114297,514.1737269,1,373.0871236,520.0535417,1
4680,421.1171581,514.4398713,1,372.4034989,519.7383623,1
4681,421.6027497,514.0831178,1,371.4923939,519.4663961,1
4682,422.8373137,513.1843221,1,370.8561233,519.0933771,1
4683,423.2436743,512.7713432,0.999999881,370.9457399,518.9723022,1
4684,423.4822271,512.4350467,0.999999881,370.9198791,518.941859,1
4685,423.6432502,512.401273,0.999999881,370.9376366,519.2053049,1
4686,423.6424212,512.3339751,0.999999881,371.0350182,519.1428263,1
4687,423.5720763,512.4750388,0.999999881,370.9287155,519.1927664,1
4688,423.635092,512.5067277,0.999999881,371.0041546,519.007529,1
4689,423.8525627,512.4667315,0.999999881,371.0499457,519.2059793,1
4690,423.81177,512.3000672,0.999999881,371.0322585,519.2820766,1
4691,423.9163344,512.0181808,0.999999881,370.6112057,519.0301855,1
4692,424.0778646,511.0773697,0.999999642,370.6047546,518.426085,1
4693,425.1571002,509.4356352,0.999999046,370.24595,516.9272636,1
4694,427.0635967,507.787439,0.999995708,369.9032445,516.5991043,1
4695,428.854862,506.8391218,0.999995708,369.9705627,515.9795744,1
4696,429.3429745,506.4774213,0.999996901,370.8575104,514.9994259,1
4697,429.6800427,506.7635195,0.999997258,371.1177085,515.1997554,1
4698,429.6771144,505.9755497,0.999998093,370.9513091,516.289667,1
4699,430.4815307,506.2424979,0.99999845,370.8760071,516.796622,1
4700,430.9362769,506.4733076,0.999999046,368.951313,515.4949328,1
4701,431.2756419,506.9389296,0.999999166,366.7108402,516.4322654,0.999999881
4702,430.673089,506.8183112,0.999998808,364.838874,515.6016242,0.999999762
4703,430.5000014,506.6870718,0.999998569,365.3058243,516.5117416,0.999999881
4704,430.1689386,507.0819265,0.999998212,365.8296471,516.2907852,0.999999881
4705,430.1652026,507.019161,0.999998212,366.1509356,516.4334049,0.999999881
4706,429.9551864,507.0105377,0.999997854,366.0086546,516.4063113,0.999999881
4707,430.2359362,507.0648589,0.999998331,365.9858599,516.2197193,0.999999881
4708,430.0626888,507.1380392,0.999997973,366.1351304,516.2390619,0.999999881
4709,429.781718,506.2780876,0.999997497,366.0472388,516.2703266,0.999999881
4710,429.7933679,506.3750281,0.99999702,365.9366498,516.3239789,0.999999881
4711,429.7665284,506.4998727,0.999996662,366.2395854,516.6825968,0.999999881
4712,429.7277187,506.4040933,0.999996901,366.5044823,516.5598258,0.999999881
4713,429.8282503,506.5122423,0.999996781,366.7135401,516.6510403,0.999999881
4714,429.6518611,506.2958465,0.999996781,366.5301189,516.7780444,0.999999881
4715,429.5221123,506.0804329,0.999997139,366.41747,517.0751021,0.999999881
4716,429.5228678,506.1327314,0.999996901,366.3119302,517.1168826,0.999999881
4717,429.5341289,506.1832304,0.99999702,366.0827575,517.0802578,0.999999881
4718,429.5388279,506.2031736,0.999997377,365.9751239,517.0766846,0.999999881
4719,429.605889,506.1426005,0.999997139,365.8735323,516.8751954,0.999999881
4720,429.539274,505.9932714,0.999997616,365.6759849,516.6786942,0.999999881
4721,429.3501658,505.8285775,0.999997973,365.4975433,516.4191551,0.999999881
4722,429.9490604,505.7889061,0.999998331,364.6235321,515.4217299,0.999999642
4723,429.9632297,505.504149,0.999999046,363.7219406,513.546905,0.999999523
4724,430.1997929,505.782722,0.999998927,362.5716801,511.9064999,0.999999523
4725,430.6343493,506.5045772,0.999998689,360.7265339,511.5953884,0.999999881
4726,430.4249787,506.3875399,0.999998212,359.8565373,511.8285451,0.999999881
4727,430.3475547,506.0996938,0.99999845,358.3350482,512.3954213,1
4728,430.4189763,506.156364,0.999998569,357.3932066,513.4405203,1
4729,430.5001845,506.2758636,0.99999845,356.2618389,513.2486088,1
4730,430.4892554,506.0976892,0.999998689,355.6331647,513.4050992,1
4731,430.3818083,506.3432846,0.999998331,355.4813049,513.3263068,1
4732,430.4588161,506.3405733,0.999997973,356.0993858,513.028465,1
4733,430.6334114,506.3304429,0.99999845,356.6530768,513.1435833,1
4734,430.4853516,506.2161083,0.999998569,357.4276531,513.1826558,1
4735,430.5672398,506.3171196,0.999998331,357.645101,513.0168879,1
4736,430.6251073,506.14539,0.999998689,357.7128705,512.7666824,1
4737,430.8222342,506.3293729,0.999998569,357.3701404,512.4730456,1
4738,430.8703737,506.1594729,0.999998927,356.6714718,512.5795395,1
4739,430.8185902,506.0062685,0.999998927,356.2277519,512.6071088,1
4740,430.7148166,505.8803635,0.999999046,356.0231272,512.6784949,1
4741,430.7162466,506.0370836,0.999998927,356.6540578,512.6008708,1
4742,430.7769098,506.400321,0.999998808,356.7343068,512.5633805,1
4743,430.950799,506.1789699,0.999999046,355.7946745,512.0091472,1
4744,430.9961839,506.4173222,0.999999166,355.0100768,511.2769957,0.999999881
4745,430.8668342,506.6257429,0.999998808,353.8006322,507.5029191,0.999999881
4746,430.2549162,507.4592586,0.999997973,354.194043,503.5089185,1
4747,430.4024134,507.7914639,0.999998212,354.463632,497.6662359,1
4748,430.4095101,508.2818516,0.999998331,354.6774806,493.3441501,0.999999762
4749,430.7671747,508.8356048,0.999998331,354.1432812,490.8782634,0.999999881
4750,430.7362947,508.2566132,0.999998331,355.3117753,489.9423056,0.999999881
4751,430.539722,508.3868891,0.999997973,355.6020502,489.5026536,0.999999881
4752,430.6972914,508.295592,0.999998331,355.7023708,489.2918353,0.999999881
4753,430.5921559,508.5735526,0.999997854,355.7866083,489.1483192,0.999999881
4754,430.575666,508.6369082,0.999998331,355.852716,489.220881,1
4755,430.3509436,508.7951702,0.999997973,355.6846978,489.6731596,1
4756,430.4593611,508.8177974,0.999998212,355.7694252,489.9763541,1
4757,430.397243,508.9249631,0.999998212,355.8786109,489.804749,1
4758,430.1409311,508.941646,0.999997735,355.7773782,489.6437764,1
4759,430.0996995,508.8604254,0.999997616,355.9258679,489.5917263,1
4760,430.2584162,508.6674815,0.999997973,355.1984655,489.02774,1
4761,430.1205072,508.4999542,0.999997616,355.0381429,488.4685259,1
4762,430.1441588,508.8254098,0.999997616,354.3017786,488.401526,1
4763,430.2069521,508.6732583,0.999997854,353.7753677,488.5569901,1
4764,430.1751289,508.4041012,0.999997735,353.6403775,488.5510764,1
4765,430.3846726,508.5943718,0.999998093,353.6777587,489.0050726,1
4766,430.2792182,508.3415796,0.999998212,352.2749574,490.4443011,0.999999642
4767,430.6022587,508.1580871,0.999998569,350.864459,490.8896135,0.999999404
